"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"scopeiq","end-customer","single-location med spa","Winter Park Laser & Anti-Aging Center","https://www.winterparklaser.com","Orlando, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://www.winterparklaser.com/contact","owner","https://www.yellowpages.com/orlando-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, dermal fillers, Restylane, Sculptra, microneedling, Morpheus8, laser hair removal. Found in the yellowpages.com Medical Spas category for Orlando, FL, then confirmed by opening the practice's own homepage. Directory description: ""A premier medical spa offering stateoftheart antiaging treatments designed to rejuvenate, restore, and reveal your most radiant self"""
"scopeiq","end-customer","single-location med spa","Apex Wellness and Aesthetics Tampa","http://apexwellnesstampa.com","Tampa, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","http://apexwellnesstampa.com/#contact-us","owner","https://www.yellowpages.com/tampa-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, dermal fillers, laser hair removal, PRP, medical weight loss, hormone therapy, PRF. Found in the yellowpages.com Medical Spas category for Tampa, FL, then confirmed by opening the practice's own homepage. Directory description: ""Apex Wellness and Aesthetics in Tampa is a Comprehensive Medical Boutique founded by Katie Lauritano. We offer Medical Weight Loss, Anti-Aging, Botox, Fillers,…"""
"scopeiq","end-customer","single-location med spa","Hermann Aesthetics & Wellness","https://doctorhermann.com","Tampa, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://doctorhermann.com/contact-us/","owner","https://www.yellowpages.com/tampa-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, Daxxify, dermal fillers, Juvederm, Sculptra, Kybella, microneedling. Found in the yellowpages.com Medical Spas category for Tampa, FL, then confirmed by opening the practice's own homepage. Directory description: ""Hermann Wellness and Aesthetics new Tampa location offering the best in beauty and wellness including botox, coolsculpting, lasers, skin treatments and more.…"""
"scopeiq","end-customer","single-location med spa","Defining Beauty Wellness and Med Spa","https://definingbeautymedspa.com","Tampa, FL","","An independent medical aesthetic practice in FL whose own site advertises dermal fillers - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://definingbeautymedspa.com/contact/","owner","https://www.yellowpages.com/tampa-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: dermal fillers, Kybella, microneedling, Morpheus8, laser hair removal, IPL, HydraFacial, PRP. Found in the yellowpages.com Medical Spas category for Tampa, FL, then confirmed by opening the practice's own homepage. Directory description: ""Welcome to Defining Beauty Wellness and Med Spa, where curated wellness meets personalized care. Discover a sanctuary in the heart of Tampa, offering a blend of…"""
"scopeiq","end-customer","single-location med spa","Elixir Aesthetics","http://www.elixiraestheticsmedspa.com","Tampa, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","http://www.elixiraestheticsmedspa.com/contact/","owner","https://www.yellowpages.com/tampa-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, dermal fillers, Sculptra, Kybella, microneedling, Morpheus8, laser hair removal. Found in the yellowpages.com Medical Spas category for Tampa, FL, then confirmed by opening the practice's own homepage. Directory description: ""Elixir Aesthetics, in Tampa Bay, FL, is a Med Spa that seamlessly combines the power of science and nature to provide customized beauty solutions that appear…"""
"scopeiq","end-customer","single-location med spa","Elite Medical Aesthetics","https://www.elitemedicaltampa.com","Tampa, FL","","An independent medical aesthetic practice in FL whose own site advertises medical aesthetic treatments - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://www.elitemedicaltampa.com/contact-us","owner","https://www.yellowpages.com/tampa-fl/medical-spas","directory","verified","2026-09-03","Found in the yellowpages.com Medical Spas category for Tampa, FL, then confirmed by opening the practice's own homepage. Directory description: ""We are Tampas premier medical spa with a wide variety of aesthetic service, products and treatments. Master Injector/Owner Kristen Hanenian, APRN, AGNP-C, LE,…"""
"scopeiq","end-customer","single-location med spa","CMA - Center for Modern Aesthetic Medicine","https://cmamedicine.com","Jacksonville, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://cmamedicine.com/contact-us/","owner","https://www.yellowpages.com/jacksonville-fl/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, dermal fillers, microneedling, CoolSculpting, laser hair removal, HydraFacial, medical weight loss, hormone therapy. Found in the yellowpages.com Medical Spas category for Jacksonville, FL, then confirmed by opening the practice's own homepage. Directory description: ""CMA - Center for Modern Aesthetic Medicine is a premier medical spa & skin care clinic in Jacksonville, FL, specializing in laser hair removal, lip fillers,…"""
"scopeiq","end-customer","single-location med spa","Coastal Dermatology & Medspa","https://coastaldermatologyjax.com/locations/jacksonville-fl/?utm_source=Core70&amp;utm_medium=organic&amp;utm_campaign=WebsiteURL","Jacksonville, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://coastaldermatologyjax.com/contact/","owner","https://www.yellowpages.com/jacksonville-fl/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, dermal fillers, microneedling, laser hair removal, IPL, HydraFacial, medical weight loss. Found in the yellowpages.com Medical Spas category for Jacksonville, FL, then confirmed by opening the practice's own homepage. Directory description: ""The worst experience They damge my body. Don't get close to them"""""
"scopeiq","end-customer","single-location med spa","Greene Emerald Med Spa","https://www.greeneemeraldmedspa.com","Jacksonville, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://www.greeneemeraldmedspa.com/contact","owner","https://www.yellowpages.com/jacksonville-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, dermal fillers, IPL, GLP-1, medical weight loss, hormone therapy, chemical peels. Found in the yellowpages.com Medical Spas category for Jacksonville, FL, then confirmed by opening the practice's own homepage. Directory description: ""Greene Emerald Med Spa is a premier med spa in Jacksonville, Florida, providing rejuvenating treatments for all adults who want to improve the look and health of…"""
"scopeiq","end-customer","single-location med spa","Angel Aesthetics & Wellness Medical Spa","https://www.angelaesthetics.com","Fort Lauderdale, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://angelaesthetics.com/contact/","owner","https://www.yellowpages.com/fort-lauderdale-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, dermal fillers, Kybella, laser hair removal, HydraFacial, PRP, hormone therapy, thread lifts. Found in the yellowpages.com Medical Spas category for Fort Lauderdale, FL, then confirmed by opening the practice's own homepage. Directory description: ""Angel Aesthetics & Wellness is a premier medical spa in Fort Lauderdale offering advanced non-surgical aesthetic treatments designed to refresh and enhance your…"""
"scopeiq","end-customer","single-location med spa","Raina Simone Aesthetics","https://rainasimone.com","Fort Lauderdale, FL","","An independent medical aesthetic practice in FL whose own site advertises dermal fillers - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://rainasimone.com/contact-us","owner","https://www.yellowpages.com/fort-lauderdale-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: dermal fillers. Found in the yellowpages.com Medical Spas category for Fort Lauderdale, FL, then confirmed by opening the practice's own homepage. Directory description: ""Raina Simone Aesthetics is a Medspa located in Fort Lauderdale, FL services all of Fort Lauderdale and the surrounding areas We specialize in Botox, Fillers,…"""
"scopeiq","end-customer","single-location med spa","Refresh - Aesthetics & Wellness","https://refreshmedical.com","Fort Lauderdale, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://refreshmedical.com/contact/","owner","https://www.yellowpages.com/fort-lauderdale-fl/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, Xeomin, Daxxify, dermal fillers, microneedling, laser hair removal, HydraFacial. Found in the yellowpages.com Medical Spas category for Fort Lauderdale, FL, then confirmed by opening the practice's own homepage. Directory description: ""Refresh - Aesthetics & Wellness is one of Fort Lauderdale's only LegitScript Certified medical spa's - the gold standard in compliance and patient safety.…"""
"scopeiq","end-customer","single-location med spa","Sanctuary Medical Aesthetic Center","https://www.sanctuarymedical.com","Fort Lauderdale, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://www.sanctuarymedical.com/contactus/","owner","https://www.yellowpages.com/fort-lauderdale-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, Xeomin, Daxxify, dermal fillers, Restylane, Sculptra, Kybella. Found in the yellowpages.com Medical Spas category for Fort Lauderdale, FL, then confirmed by opening the practice's own homepage. Directory description: ""Top Medical Spa Center in Florida for 2025 Sanctuary Medical Center in Fort Lauderdale, Florida, is a Top Medical Spa Center and home to the nations largest…"""
"scopeiq","end-customer","single-location med spa","Shino Bay Cosmetic Dermatology & Laser Institute","http://www.shinobayderm.com","Fort Lauderdale, FL","","An independent medical aesthetic practice in FL whose own site advertises dermal fillers - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://www.shinobayderm.com/contact","owner","https://www.yellowpages.com/fort-lauderdale-fl/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: dermal fillers, microneedling, Ultherapy. Found in the yellowpages.com Medical Spas category for Fort Lauderdale, FL, then confirmed by opening the practice's own homepage. Directory description: ""Dr. Shino Bay Aguilera is a board certified dermatologist,dermatologic surgeon and renowned international clinical laser and aesthetics expert. As a clinical researcher,…"""
"scopeiq","end-customer","single-location med spa","VIP Aesthetics","http://www.vipaesthetics.com","Fort Lauderdale, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://vipaesthetics.com/contact-us/","owner","https://www.yellowpages.com/fort-lauderdale-fl/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, Xeomin, dermal fillers, Juvederm, Restylane, microneedling, laser hair removal. Found in the yellowpages.com Medical Spas category for Fort Lauderdale, FL, then confirmed by opening the practice's own homepage. Directory description: ""Very clean a modern. Very competitive prices and outstanding service. I had done Hydrafacials, laser hair removal in several areas and peeling. I totally recommend this place,"""""
"scopeiq","end-customer","single-location med spa","Cosmetica Med Spa","https://cosmeticamedspa.com","Boca Raton, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://cosmeticamedspa.com/contact/","owner","https://www.yellowpages.com/boca-raton-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, Xeomin, dermal fillers, Juvederm, Restylane, Kybella, microneedling, HydraFacial. Found in the yellowpages.com Medical Spas category for Boca Raton, FL, then confirmed by opening the practice's own homepage. Directory description: ""Cosmetica Med Spa is where luxury meets professional excellence-rated the #1 Medspa in South Florida. Services offered Lip Injections, Dermal Filler Injections,…"""
"scopeiq","end-customer","single-location med spa","Better Me Medical Spa","https://bettermemedspa.com","Boca Raton, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://bettermemedspa.com/contact/","owner","https://www.yellowpages.com/boca-raton-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, dermal fillers, Sculptra, microneedling, laser hair removal, HydraFacial, medical weight loss, IV therapy. Found in the yellowpages.com Medical Spas category for Boca Raton, FL, then confirmed by opening the practice's own homepage. Directory description: ""Better Me Medical Spa & Wellness Center offers evidence-based skin and wellness treatments, including Botox, fillers, Hydrafacials, chemical peels, body…"""
"scopeiq","end-customer","single-location med spa","AlluraMD Aesthetics + Wellness | Boca Raton","https://alluraaesthetics.com/boca-raton","Boca Raton, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://alluraaesthetics.com/contact-us/","owner","https://www.yellowpages.com/boca-raton-fl/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, dermal fillers, Restylane, Sculptra, Kybella, microneedling, Morpheus8, CoolSculpting. Found in the yellowpages.com Medical Spas category for Boca Raton, FL, then confirmed by opening the practice's own homepage. Directory description: ""Premier medical spa in Boca Raton offering 37 FDA-approved aesthetic and wellness treatments. Our board-certified team of 15 physicians, nurse practitioners, and…"""
"scopeiq","end-customer","single-location med spa","Boca Laser & Medical Spa, LLC.","https://bocalasermedicalspa.com","Boca Raton, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://bocalasermedicalspa.com/contact/","owner","https://www.yellowpages.com/boca-raton-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, Jeuveau, dermal fillers, Juvederm, laser hair removal, medical weight loss, IV hydration, hormone therapy. Found in the yellowpages.com Medical Spas category for Boca Raton, FL, then confirmed by opening the practice's own homepage. Directory description: ""Boca Laser and Medical Spa Medspa in Boca Raton was created for the purpose of providing competitive affordable prices and comprehensive, professional medspa…"""
"scopeiq","end-customer","single-location med spa","Peace Love Med Aesthetic Rejuvenation","http://peacelovemed.com","Boca Raton, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","","owner","https://www.yellowpages.com/boca-raton-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, dermal fillers, Sculptra, microneedling, Morpheus8, HydraFacial, PRP, chemical peels. Found in the yellowpages.com Medical Spas category for Boca Raton, FL, then confirmed by opening the practice's own homepage. Directory description: ""Have you ever walked into a cosmetic office and felt like you were doing something wrong? We believe there is a social stigma against those who seek beauty…"""
"scopeiq","end-customer","single-location med spa","All About Aesthetics","https://allaboutaestheticsfl.com","Boca Raton, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://allaboutaestheticsfl.com/contact/","owner","https://www.yellowpages.com/boca-raton-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, dermal fillers, Sculptra, microneedling, Morpheus8, IPL, HydraFacial, PRP. Found in the yellowpages.com Medical Spas category for Boca Raton, FL, then confirmed by opening the practice's own homepage. Directory description: ""All About Aesthetics, a Boca Raton medical spa, prioritizes natural-looking enhancements. Our team of experts utilizes advanced techniques to deliver subtle…"""
"scopeiq","end-customer","single-location med spa","Icon MD Medical Spa + Laser Center","https://www.iconmd.com/medical-spa-laser-services-boca-raton","Boca Raton, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://www.iconmd.com/wp-content/themes/iconmd_com/images/icon-facebook.png","owner","https://www.yellowpages.com/boca-raton-fl/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, Daxxify, dermal fillers, Juvederm, Restylane, Sculptra, Kybella. Found in the yellowpages.com Medical Spas category for Boca Raton, FL, then confirmed by opening the practice's own homepage."
"scopeiq","end-customer","single-location med spa","Aesthetic Plastic Surgery & Med Spa of Naples","https://www.drhasen.com","Naples, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://www.drhasen.com/contact/","owner","https://www.yellowpages.com/naples-fl/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, Jeuveau, dermal fillers, Restylane, Sculptra, Kybella, microneedling. Found in the yellowpages.com Medical Spas category for Naples, FL, then confirmed by opening the practice's own homepage. Directory description: ""Kent V Hasen, MD is a boardcertified plastic surgeon at Aesthetic Plastic Surgery Med Spa of Naples Patients from Naples, Fort Myers and the surrounding…"""
"scopeiq","end-customer","single-location med spa","Cosmetic Skin & Laser Center","https://cslcbeauty.com/medspa-locations/cslcnaples","Naples, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://cslcbeauty.com/contact-us/","owner","https://www.yellowpages.com/naples-fl/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, Daxxify, dermal fillers, Sculptra, microneedling, Morpheus8, CoolSculpting. Found in the yellowpages.com Medical Spas category for Naples, FL, then confirmed by opening the practice's own homepage. Directory description: ""Cosmetic Skin & Laser Center in Downtown Naples, FL is a full-service medical spa and anti-aging clinic founded in 2001 by Dr. Gustav Lo and Courtney Lo. Our…"""
"scopeiq","end-customer","single-location med spa","Glowtique Salon & MedSpa","https://glowtiquesalonandmedspa.com","Naples, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","contact@glowtiquesalonandmedspa.com","owner","https://www.yellowpages.com/naples-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, dermal fillers, laser hair removal, IPL, medical weight loss. Found in the yellowpages.com Medical Spas category for Naples, FL, then confirmed by opening the practice's own homepage. Directory description: ""Glowtique Salon and MedSpa in Naples, FL offers aesthetic treatments to rejuvenate your appearance We provide Botox, fillers, facials, chemical peels, and…"""
"scopeiq","end-customer","single-location med spa","The Aesthetics Lounge and Spa Downtown Naples","https://dtnaples.theaestheticsloungeandspa.com","Naples, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://dtnaples.theaestheticsloungeandspa.com/contact/","owner","https://www.yellowpages.com/naples-fl/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, Xeomin, dermal fillers, Sculptra, microneedling, laser hair removal, HydraFacial. Found in the yellowpages.com Medical Spas category for Naples, FL, then confirmed by opening the practice's own homepage. Directory description: ""The Laser Lounge Spa Downtown Naples is a premier destination for all your skincare and wellness needs. Located in the heart of Naples, FL, our medical spa…"""
"scopeiq","end-customer","single-location med spa","Inside Out Med Spa","https://insideoutmedspa.com","Naples, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://insideoutmedspa.com/contact/","owner","https://www.yellowpages.com/naples-fl/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, Xeomin, dermal fillers, Juvederm, Restylane, Kybella, microneedling. Found in the yellowpages.com Medical Spas category for Naples, FL, then confirmed by opening the practice's own homepage. Directory description: ""At Inside Out Med Spa, our mission is to empower individuals to prioritize their well-being by offering a comprehensive approach to health and beauty. Dr. Nancy…"""
"scopeiq","end-customer","single-location med spa","Time 4 U Med Spa","https://www.time4umedspa.com","Naples, FL","","An independent medical aesthetic practice in FL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://www.time4umedspa.com/contact-us","owner","https://www.yellowpages.com/naples-fl/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, dermal fillers, Sculptra, Kybella, microneedling, CoolSculpting, laser hair removal. Found in the yellowpages.com Medical Spas category for Naples, FL, then confirmed by opening the practice's own homepage. Directory description: ""Dr. Lisa Gulcher, founded Time 4 U Med Spa in Naples, Florida and has over 15 years of experience in the field of aesthetic medicine. We are located on the water…"""
"scopeiq","end-customer","single-location med spa","House22 Regenerative & Aesthetic Med Spa","https://house22.com","Chicago, IL","","An independent medical aesthetic practice in IL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://house22.com/contact-us/","owner","https://www.yellowpages.com/chicago-il/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, Xeomin, dermal fillers, Sculptra, Kybella, microneedling, laser hair removal. Found in the yellowpages.com Medical Spas category for Chicago, IL, then confirmed by opening the practice's own homepage. Directory description: ""Welcome to House22, Chicago's premier Med Spa in the heart of the Gold Coast. Experience cutting-edge aesthetic and regenerative treatments designed to…"""
"scopeiq","end-customer","single-location med spa","SOLUX Med Spa","http://www.soluxmedspa.com","Chicago, IL","","An independent medical aesthetic practice in IL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","info@soluxmedspa.com","owner","https://www.yellowpages.com/chicago-il/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, dermal fillers, Juvederm, microneedling, CoolSculpting, medical weight loss, Emsculpt, Sofwave. Found in the yellowpages.com Medical Spas category for Chicago, IL, then confirmed by opening the practice's own homepage. Directory description: ""Were SOLUX Med Spa, and weve been serving the community here in Chicago since 2009. Our overall passion for helping people of all ages with overall health and…"""
"scopeiq","end-customer","single-location med spa","Olivo Med Spa","http://www.olivomedspa.com","Chicago, IL","","An independent medical aesthetic practice in IL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://www.olivomedspa.com/contact/","owner","https://www.yellowpages.com/chicago-il/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, Xeomin, dermal fillers, Kybella, microneedling, laser hair removal, IPL, HydraFacial. Found in the yellowpages.com Medical Spas category for Chicago, IL, then confirmed by opening the practice's own homepage. Directory description: ""Located in the heart of Logan Square, Olivo Med Spa is a physicianled sanctuary where medical science meets artistry Led by BoardCertified Physician Dr…"""
"scopeiq","end-customer","single-location med spa","Thrive Wellness + Aesthetics","https://www.twachicago.com","Chicago, IL","","An independent medical aesthetic practice in IL whose own site advertises dermal fillers - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://www.twachicago.com/contact-us","owner","https://www.yellowpages.com/chicago-il/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: dermal fillers, microneedling, laser hair removal, HydraFacial, PRP, IV therapy, chemical peels. Found in the yellowpages.com Medical Spas category for Chicago, IL, then confirmed by opening the practice's own homepage."
"scopeiq","end-customer","single-location med spa","Hd Medspa & Clinic","http://www.hdmedspaclinic.com","Chicago, IL","","An independent medical aesthetic practice in IL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://www.hdmedspaclinic.com/contacto","owner","https://www.yellowpages.com/chicago-il/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, dermal fillers, PRP, hormone therapy, chemical peels. Found in the yellowpages.com Medical Spas category for Chicago, IL, then confirmed by opening the practice's own homepage. Directory description: ""Dr. Diaz and his staff go above and beyond to make you feel very welcomed! I am very pleased with Dr. Diaz's results. His work is exceptional and he takes his time to do it…"""
"scopeiq","end-customer","single-location med spa","Skin Med Spa","http://www.theskinmedspa.com","Downers Grove, IL","","An independent medical aesthetic practice in IL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","","owner","https://www.yellowpages.com/naperville-il/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, Jeuveau, dermal fillers, microneedling, IPL, medical weight loss, laser resurfacing. Found in the yellowpages.com Medical Spas category for Naperville, IL, then confirmed by opening the practice's own homepage. Directory description: ""About PracticeSkin Med Spa is a premier medical spa in Downers Grove, Illinois. The practice boasts licensed medical staff who are trained in aesthetics and have…"""
"scopeiq","end-customer","single-location med spa","Prosculpt Med Spa","https://www.prosculpt.net","Oswego, IL","","An independent medical aesthetic practice in IL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://www.prosculpt.net/booking-calendar/botulin-toxin","owner","https://www.yellowpages.com/naperville-il/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, dermal fillers, Sculptra, Kybella, CoolSculpting, laser hair removal, IPL, semaglutide (GLP-1). Found in the yellowpages.com Medical Spas category for Naperville, IL, then confirmed by opening the practice's own homepage. Directory description: ""ProSculpt Med SpaExpert care in body contouring, skin tightening, injectables & weight-loss programs. Natural results with advanced technology in Oswego,…"""
"scopeiq","end-customer","single-location med spa","Radiance Skincare & Laser Medspa","https://www.radiancemedspa-wheaton.com","Wheaton, IL","","An independent medical aesthetic practice in IL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://www.radiancemedspa-wheaton.com/contact-us/","owner","https://www.yellowpages.com/naperville-il/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, dermal fillers, Juvederm, Restylane, Sculptra, Kybella, microneedling. Found in the yellowpages.com Medical Spas category for Naperville, IL, then confirmed by opening the practice's own homepage. Directory description: ""Established in 2006, Radiance Skincare & Laser Medspa offers a unique All in One practice for all of your individual needs, to help you feel and look your very…"""
"scopeiq","end-customer","single-location med spa","Dream Med Spa & Laser Center","http://dreammedspa.com","Plainfield, IL","","An independent medical aesthetic practice in IL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://dreammedspa.com/contact-us/","owner","https://www.yellowpages.com/naperville-il/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, Daxxify, dermal fillers, Restylane, Sculptra, Kybella, microneedling, laser hair removal. Found in the yellowpages.com Medical Spas category for Naperville, IL, then confirmed by opening the practice's own homepage. Directory description: ""Warm, compassionate, and committed to her patients, Dr. Teresa Pecherek-Rogers is a board-certified physician, with 17+ years of experience. She is part of the…"""
"scopeiq","end-customer","single-location med spa","ElevateMuÃ - IV Drip Therapy, Aesthetic Services, Advanced Skincare & Laser Treatments in Schaumburg, IL","https://elevatemua.com","Schaumburg, IL","","An independent medical aesthetic practice in IL whose own site advertises laser hair removal - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","info@elevatemua.com","owner","https://www.yellowpages.com/schaumburg-il/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: laser hair removal, IPL, PRP, IV drip. Found in the yellowpages.com Medical Spas category for Schaumburg, IL, then confirmed by opening the practice's own homepage. Directory description: ""ElevateMua is Schaumburg's premier destination for IV drip therapy, advanced skincare, laser hair skin treatments, and more Their experienced team of medical…"""
"scopeiq","end-customer","single-location med spa","AW Medspa","https://www.awmedspa.com","Hoffman Estates, IL","","An independent medical aesthetic practice in IL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","https://www.awmedspa.com/contact","owner","https://www.yellowpages.com/schaumburg-il/medical-spas","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, dermal fillers, Sculptra, microneedling, laser hair removal, IPL, PRP. Found in the yellowpages.com Medical Spas category for Schaumburg, IL, then confirmed by opening the practice's own homepage. Directory description: ""A medical spa in the Hoffman Estates area providing facial services, laser treatments, injectables, Botox , medical weight loss Sculptra and more!"""
"scopeiq","end-customer","single-location med spa","Vivant Aesthetics & Wellness","https://www.vivantmedspa.com","Itasca, IL","","An independent medical aesthetic practice in IL whose own site advertises Botox - it operates under one state's supervision, delegation and ownership rules and has no in-house counsel.","","owner","https://www.yellowpages.com/schaumburg-il/medical-spas?page=2","directory","verified","2026-09-03","Procedures found on its own site: Botox, Dysport, dermal fillers, Sculptra, Kybella, microneedling, IPL, HydraFacial. Found in the yellowpages.com Medical Spas category for Schaumburg, IL, then confirmed by opening the practice's own homepage. Directory description: ""We believe that everyone is naturally beautiful and unique, but we also understand that most people have insecurities that can hold them back in their life. Our…"""
