"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","partner","APEX Accelerator","Oklahoma APEX Accelerator - Kiamichi Technology Center","","Oklahoma","listed in the National APEX Accelerator Alliance locator for Oklahoma","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/oklahoma-apex-accelerator-kiamichi-technology-center/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Oklahoma'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Oklahoma APEX Accelerator - Metro Tech Centers","","Oklahoma","listed in the National APEX Accelerator Alliance locator for Oklahoma","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/oklahoma-apex-accelerator-metro-tech-centers/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Oklahoma'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Oklahoma APEX Accelerator - Pioneer Technology Center","","Oklahoma","listed in the National APEX Accelerator Alliance locator for Oklahoma","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/oklahoma-apex-accelerator-pioneer-technology-center/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Oklahoma'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Oklahoma APEX Accelerator - Red River Technology Center","","Oklahoma","listed in the National APEX Accelerator Alliance locator for Oklahoma","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/oklahoma-apex-accelerator-red-river-technology-center/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Oklahoma'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Oklahoma APEX Accelerator - Southwest Technology Center","","Oklahoma","listed in the National APEX Accelerator Alliance locator for Oklahoma","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/oklahoma-apex-accelerator-southwest-technology-center/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Oklahoma'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Oklahoma APEX Accelerator - Tulsa Technology Center","","Oklahoma","listed in the National APEX Accelerator Alliance locator for Oklahoma","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/oklahoma-apex-accelerator-tulsa-technology-center/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Oklahoma'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Tribal Government Institute APEX Accelerator","","Oklahoma","listed in the National APEX Accelerator Alliance locator for Oklahoma","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/tribal-government-institute-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Oklahoma'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","American Indian Chamber Education Fund APEX Accelerator - Oregon","","Oregon","listed in the National APEX Accelerator Alliance locator for Oregon","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/american-indian-chamber-education-fund-apex-accelerator-oregon/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Oregon'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Northwest Native APEX Accelerator","","Oregon","listed in the National APEX Accelerator Alliance locator for Oregon","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/northwest-native-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Oregon'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Oregon APEX Accelerato - Portland","","Oregon","listed in the National APEX Accelerator Alliance locator for Oregon","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/oregon-apex-accelerato-portland/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Oregon'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Oregon APEX Accelerator - Central Eastern Oregon","","Oregon","listed in the National APEX Accelerator Alliance locator for Oregon","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/oregon-apex-accelerator-central-eastern-oregon/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Oregon'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Oregon Apex Accelerator - Coos Bay","","Oregon","listed in the National APEX Accelerator Alliance locator for Oregon","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/oregon-apex-accelerator-coos-bay/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Oregon'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Oregon APEX Accelerator - Springfield HQ","","Oregon","listed in the National APEX Accelerator Alliance locator for Oregon","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/oregon-apex-accelerator-springfield-hq/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Oregon'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Government Agency Coordination Office (GACO) PennWest University - PennWest California HQ","","Pennsylvania","listed in the National APEX Accelerator Alliance locator for Pennsylvania","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/government-agency-coordination-office-gaco-pennwest-university-pennwest-california-hq/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Pennsylvania'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Government Agency Coordination Office (GACO) PennWest University - Pittsburgh","","Pennsylvania","listed in the National APEX Accelerator Alliance locator for Pennsylvania","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/government-agency-coordination-office-gaco-pennwest-university-pittsburgh/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Pennsylvania'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Government Agency Coordination Office (GACO) PennWest University - Regional Learning Alliance","","Pennsylvania","listed in the National APEX Accelerator Alliance locator for Pennsylvania","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/government-agency-coordination-office-gaco-pennwest-university-regional-learning-alliance/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Pennsylvania'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Johnstown Area Regional Industries (JARI) APEX Accelerator","","Pennsylvania","listed in the National APEX Accelerator Alliance locator for Pennsylvania","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/johnstown-area-regional-industries-jari-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Pennsylvania'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","North Central APEX Accelerator","","Pennsylvania","listed in the National APEX Accelerator Alliance locator for Pennsylvania","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/north-central-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Pennsylvania'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Northeastern Pennsylvania Alliance APEX Accelerator","","Pennsylvania","listed in the National APEX Accelerator Alliance locator for Pennsylvania","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/northeastern-pennsylvania-alliance-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Pennsylvania'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Northern Tier APEX Accelerator","","Pennsylvania","listed in the National APEX Accelerator Alliance locator for Pennsylvania","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/northern-tier-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Pennsylvania'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Northwest Commission APEX Accelerator","","Pennsylvania","listed in the National APEX Accelerator Alliance locator for Pennsylvania","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/northwest-commission-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Pennsylvania'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","SEDA-COG APEX Accelerator","","Pennsylvania","listed in the National APEX Accelerator Alliance locator for Pennsylvania","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/seda-cog-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Pennsylvania'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Southeast Pennsylvania APEX Accelerator (SEPA APEX) - HQ","","Pennsylvania","listed in the National APEX Accelerator Alliance locator for Pennsylvania","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/southeast-pennsylvania-apex-accelerator-sepa-apex-hq/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Pennsylvania'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Southeast Pennsylvania APEX Accelerator (SEPA APEX) - Temple University subcenter","","Pennsylvania","listed in the National APEX Accelerator Alliance locator for Pennsylvania","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/southeast-pennsylvania-apex-accelerator-sepa-apex-temple-university-subcenter/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Pennsylvania'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Southeast Pennsylvania APEX Accelerator (SEPA APEX) - Widener University subcenter","","Pennsylvania","listed in the National APEX Accelerator Alliance locator for Pennsylvania","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/southeast-pennsylvania-apex-accelerator-sepa-apex-widener-university-subcenter/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Pennsylvania'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Southern Alleghenies APEX Accelerator","","Pennsylvania","listed in the National APEX Accelerator Alliance locator for Pennsylvania","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/southern-alleghenies-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Pennsylvania'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Rhode Island APEX Accelerator","","Rhode Island","listed in the National APEX Accelerator Alliance locator for Rhode Island","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/rhode-island-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Rhode Island'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","South Carolina APEX Accelerator","","South Carolina","listed in the National APEX Accelerator Alliance locator for South Carolina","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/south-carolina-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'South Carolina'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","South Dakota APEX Accelerator - Pierre","","South Dakota","listed in the National APEX Accelerator Alliance locator for South Dakota","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/south-dakota-apex-accelerator-pierre/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'South Dakota'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","South Dakota APEX Accelerator - Rapid City","","South Dakota","listed in the National APEX Accelerator Alliance locator for South Dakota","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/south-dakota-apex-accelerator-rapid-city/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'South Dakota'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","South Dakota APEX Accelerator - Sioux Falls HQ","","South Dakota","listed in the National APEX Accelerator Alliance locator for South Dakota","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/south-dakota-apex-accelerator-sioux-falls-hq/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'South Dakota'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","South Dakota APEX Accelerator - Yankton","","South Dakota","listed in the National APEX Accelerator Alliance locator for South Dakota","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/south-dakota-apex-accelerator-yankton/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'South Dakota'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Tennessee APEX Accelerator - East Tennessee Office","","Tennessee","listed in the National APEX Accelerator Alliance locator for Tennessee","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/tennessee-apex-accelerator-east-tennessee-office/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Tennessee'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Tennessee APEX Accelerator - HQ","","Tennessee","listed in the National APEX Accelerator Alliance locator for Tennessee","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/tennessee-apex-accelerator-hq/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Tennessee'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Tennessee APEX Accelerator - Middle Tennessee Office","","Tennessee","listed in the National APEX Accelerator Alliance locator for Tennessee","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/tennessee-apex-accelerator-middle-tennessee-office/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Tennessee'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Tennessee APEX Accelerator - West Tennessee Office","","Tennessee","listed in the National APEX Accelerator Alliance locator for Tennessee","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/tennessee-apex-accelerator-west-tennessee-office/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Tennessee'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Contract Opportunities Center APEX Accelerator","","Texas","listed in the National APEX Accelerator Alliance locator for Texas","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/contract-opportunities-center-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Texas'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Del Mar College APEX Accelerator","","Texas","listed in the National APEX Accelerator Alliance locator for Texas","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/del-mar-college-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Texas'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","NW Texas APEX Accelerator - Abilene","","Texas","listed in the National APEX Accelerator Alliance locator for Texas","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/nw-texas-apex-accelerator-abilene/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Texas'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","NW Texas APEX Accelerator Center - Amarillo","","Texas","listed in the National APEX Accelerator Alliance locator for Texas","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/nw-texas-apex-accelerator-center-amarillo/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Texas'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","NW Texas APEX Accelerator Center - Lubbock","","Texas","listed in the National APEX Accelerator Alliance locator for Texas","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/nw-texas-apex-accelerator-center-lubbock/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Texas'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","NW Texas APEX Accelerator Center - Plainview","","Texas","listed in the National APEX Accelerator Alliance locator for Texas","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/nw-texas-apex-accelerator-center-plainview/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Texas'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","NW Texas APEX Accelerator Center - San Angelo","","Texas","listed in the National APEX Accelerator Alliance locator for Texas","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/nw-texas-apex-accelerator-center-san-angelo/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Texas'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","NW Texas APEX Accelerator Center - Wichita Falls","","Texas","listed in the National APEX Accelerator Alliance locator for Texas","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/nw-texas-apex-accelerator-center-wichita-falls/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Texas'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","University of Houston APEX Accelerator","","Texas","listed in the National APEX Accelerator Alliance locator for Texas","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/university-of-houston-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Texas'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","University of Texas at Arlington Cross Timbers APEX Accelerator","","Texas","listed in the National APEX Accelerator Alliance locator for Texas","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/university-of-texas-at-arlington-cross-timbers-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Texas'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","UTRGV APEX Accelerators","","Texas","listed in the National APEX Accelerator Alliance locator for Texas","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/utrgv-apex-accelerators/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Texas'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Utah APEX Accelerator - Cedar City","","Utah","listed in the National APEX Accelerator Alliance locator for Utah","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/utah-apex-accelerator-cedar-city/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Utah'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Utah APEX Accelerator - Kaysville","","Utah","listed in the National APEX Accelerator Alliance locator for Utah","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/utah-apex-accelerator-kaysville/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Utah'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Utah APEX Accelerator - Logan","","Utah","listed in the National APEX Accelerator Alliance locator for Utah","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/utah-apex-accelerator-logan/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Utah'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Utah APEX Accelerator - Price","","Utah","listed in the National APEX Accelerator Alliance locator for Utah","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/utah-apex-accelerator-price/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Utah'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Utah APEX Accelerator - Salt Lake HQ","","Utah","listed in the National APEX Accelerator Alliance locator for Utah","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/utah-apex-accelerator-salt-lake-hq/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Utah'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Utah APEX Accelerator - Sandy","","Utah","listed in the National APEX Accelerator Alliance locator for Utah","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/utah-apex-accelerator-sandy/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Utah'; NAPEX does not publish the accelerator's own URL in this record"
