"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"recoup","end-customer","car wash chain","RocketFast Car Wash","https://www.rocketfastcarwash.com","Louisiana","14 wash sites","Express car-wash chain with 14 sites; the ground-leased and pad-leased portion of the portfolio carries landlord CAM and tax pass-throughs worth auditing.","https://www.rocketfastcarwash.com/contact","chief financial officer","https://www.carwashadvisory.com/top-car-wash-companies","list-article","verified","2026-09-03","Car Wash Advisory ranking by site count. Caveat: many express washes own their real estate, so only the leased subset is addressable."
"recoup","end-customer","convenience store chain","ampm","https://www.ampm.com","California","","Regional convenience-store chain headquartered in California; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://www.ampm.com/contact-us","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (California). ampm (La Palma) – located at ARCO gas stations Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","ExtraMile","https://extramile.com","California","","Regional convenience-store chain headquartered in California; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","mailto:info@extramile.com","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (California). ExtraMile (San Ramon) – at Chevron gas stations Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Loaf 'N Jug","https://loafnjug.com","Colorado","","Regional convenience-store chain headquartered in Colorado; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://loafnjug.com/contact-us/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Colorado). Loaf 'N Jug (Pueblo) – a division of EG Group Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Gate Petroleum","","Florida","","Regional convenience-store chain headquartered in Florida; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Florida). Gate Petroleum (Jacksonville) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","RaceTrac","https://www.racetrac.com","Georgia","","Regional convenience-store chain headquartered in Georgia; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://www.racetrac.com/about-us/contact-us","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Georgia). RaceTrac (Atlanta) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Stuckey's","https://stuckeys.com","Georgia","","Regional convenience-store chain headquartered in Georgia; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://stuckeys.com/contact/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Georgia). Stuckey's (Eastman) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","ABC Stores","https://abcstores.com","Hawaii","","Regional convenience-store chain headquartered in Hawaii; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://abcstores.com/contact-us/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Hawaii). ABC Stores (Honolulu) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Aloha Island Mart","https://alohaislandmart.com","Hawaii","","Regional convenience-store chain headquartered in Hawaii; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","mailto:sales@alohagas.com","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Hawaii). Aloha Island Mart (Honolulu) – owned by Aloha Petroleum Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","nomnom","","Hawaii","","Regional convenience-store chain headquartered in Hawaii; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Hawaii). nomnom (Honolulu) – owned by Par Hawaii, a subsidiary of Par Pacific Holdings Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Sullivan Family of Companies","https://thesfc.co","Hawaii","","Regional convenience-store chain headquartered in Hawaii; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Hawaii). Sullivan Family of Companies (Honolulu) – owns several chains in Hawaii Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Albertsons Express","","Idaho","","Regional convenience-store chain headquartered in Idaho; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Idaho). Albertsons Express (Boise) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Jacksons Food Stores","https://jacksons.com","Idaho","","Regional convenience-store chain headquartered in Idaho; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://jacksons.com/contact-lets-go-rewards","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Idaho). Jacksons Food Stores (Boise) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Roady's Truck Stops","https://www.roadys.com","Idaho","","Regional convenience-store chain headquartered in Idaho; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://www.roadys.com/contact","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Idaho). Roady's Truck Stops (New Plymouth) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Foxtrot","https://foxtrot.com","Illinois","","Regional convenience-store chain headquartered in Illinois; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://foxtrot.com/contact/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Illinois). Foxtrot (Chicago) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Huck's Food & Fuel","","Illinois","","Regional convenience-store chain headquartered in Illinois; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Illinois). Huck's Food & Fuel (Carmi) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Jewel Express","","Illinois","","Regional convenience-store chain headquartered in Illinois; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Illinois). Jewel Express (Itasca) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Road Ranger","","Illinois","","Regional convenience-store chain headquartered in Illinois; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Illinois). Road Ranger (Rockford) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Wally's","https://www.wallys.com","Illinois","","Regional convenience-store chain headquartered in Illinois; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://www.wallys.com/contact-wallys/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Illinois). Wally's (Pontiac) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Martin's Fuel Centers","","Indiana","","Regional convenience-store chain headquartered in Indiana; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Indiana). Martin's Fuel Centers (South Bend) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Casey's General Stores","","Iowa","","Regional convenience-store chain headquartered in Iowa; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Iowa). Casey's General Stores (Ankeny) – concentrated in the Midwestern US, primarily in Iowa, Illinois, Minnesota, and Missour Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Kum & Go","","Iowa","","Regional convenience-store chain headquartered in Iowa; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Iowa). Kum & Go (Hampton) – operates in the Midwestern US Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Kwik Shop","https://kwikshop.com","Kansas","","Regional convenience-store chain headquartered in Kansas; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://kwikshop.com/contact-us/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Kansas). Kwik Shop (Hutchinson) – a division of EG Group Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Minit Mart","https://minitmart.com","Kentucky","","Regional convenience-store chain headquartered in Kentucky; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://minitmart.com/contact-us/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Kentucky). Minit Mart (Bowling Green) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Thorntons","","Kentucky","","Regional convenience-store chain headquartered in Kentucky; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Kentucky). Thorntons (Louisville) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","High's Dairy Store","","Maryland","","Regional convenience-store chain headquartered in Maryland; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Maryland). High's Dairy Store (Hanover) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Royal Farms","https://royalfarms.com","Maryland","","Regional convenience-store chain headquartered in Maryland; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://royalfarms.com/contact-us/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Maryland). Royal Farms (Baltimore) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Cumberland Farms","https://cumberlandfarms.com","Massachusetts","","Regional convenience-store chain headquartered in Massachusetts; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://cumberlandfarms.com/cstores/contact-us/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Massachusetts). Cumberland Farms (Framingham) – locations throughout New England Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Meijer","","Michigan","","Regional convenience-store chain headquartered in Michigan; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Michigan). Meijer (Grand Rapids) – located at Meijer hypermarkets, with a few standalone convenience stores in Michigan Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","WESCO","","Michigan","","Regional convenience-store chain headquartered in Michigan; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Michigan). WESCO (North Muskegon) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Cenex","https://www.cenex.com","Minnesota","","Regional convenience-store chain headquartered in Minnesota; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://www.cenex.com/business-and-growth/contact-us","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Minnesota). Cenex (Inver Grove Heights) – owned by CHS Inc. Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Holiday Stationstores","","Minnesota","","Regional convenience-store chain headquartered in Minnesota; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Minnesota). Holiday Stationstores (Bloomington) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Jr. Food Mart","https://jrfoodmart.com","Mississippi","","Regional convenience-store chain headquartered in Mississippi; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Mississippi). Jr. Food Mart (Flowood) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Break Time","https://www.breaktime.org","Missouri","","Regional convenience-store chain headquartered in Missouri; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://www.breaktime.org/contact","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Missouri). Break Time (Columbia) – owned by MFA Oil Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Town Pump","","Montana","","Regional convenience-store chain headquartered in Montana; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Montana). Town Pump (Butte) – operates truck stops with casinos in Montana Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","EddieWorld","https://eddieworld.com","Nevada","","Regional convenience-store chain headquartered in Nevada; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://eddieworld.com/contact/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Nevada). EddieWorld (Beatty) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","QuickChek","https://quickchek.com","New Jersey","","Regional convenience-store chain headquartered in New Jersey; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://quickchek.com/contact/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (New Jersey). QuickChek (Whitehouse Station) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Allsup's","https://www.allsup.com","New Mexico","","Regional convenience-store chain headquartered in New Mexico; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://www.allsup.com/about/contact","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (New Mexico). Allsup's (Clovis) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Byrne Dairy","https://byrne1933.com","New York","","Regional convenience-store chain headquartered in New York; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://byrne1933.com/contact/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (New York). Byrne Dairy (Syracuse) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Dairy Barn","https://dairybarn.net","New York","","Regional convenience-store chain headquartered in New York; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (New York). Dairy Barn (East Northport) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","NOCO Express","","New York","","Regional convenience-store chain headquartered in New York; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (New York). NOCO Express (Tonawanda) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Stewart's Shops","https://www.stewartsshops.com","New York","","Regional convenience-store chain headquartered in New York; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://www.stewartsshops.com/contact-us/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (New York). Stewart's Shops (Saratoga Springs) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","The Pantry","https://thepantry.net","North Carolina","","Regional convenience-store chain headquartered in North Carolina; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://thepantry.net/831-2/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (North Carolina). The Pantry (Cary) – operating under various names in the southeastern United States – Acquired by Circle K Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Kangaroo Express","https://kangarooexpress.com","North Carolina","","Regional convenience-store chain headquartered in North Carolina; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://kangarooexpress.com/contact-us/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (North Carolina). Kangaroo Express – formerly Petro Express, now owned by Circle K Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","VPS Convenience","","North Carolina","","Regional convenience-store chain headquartered in North Carolina; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (North Carolina). VPS Convenience (Wilmington) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Convenient Food Mart","","Ohio","","Regional convenience-store chain headquartered in Ohio; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Ohio). Convenient Food Mart (Mentor) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Speedway","https://www.speedway.net","Ohio","","Regional convenience-store chain headquartered in Ohio; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Ohio). Speedway (Enon) – owned by 7-Eleven also operates many former Hess stores Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","TravelCenters of America","","Ohio","","Regional convenience-store chain headquartered in Ohio; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Ohio). TravelCenters of America (Westlake) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","United Dairy Farmers","https://drinkunited.com","Ohio","","Regional convenience-store chain headquartered in Ohio; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://drinkunited.com/contact/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Ohio). United Dairy Farmers (Cincinnati) – operates in the Cincinnati metropolitan area (Ohio, Kentucky, Indiana) plus other Oh Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","QuikTrip","https://www.quiktrip.com","Oklahoma","","Regional convenience-store chain headquartered in Oklahoma; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://www.quiktrip.com/contact-us","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Oklahoma). QuikTrip (Tulsa) – primarily found in the Midwestern and Southern United States. Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Dari Mart","https://www.darimart.com","Oregon","","Regional convenience-store chain headquartered in Oregon; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://www.darimart.com/contact","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Oregon). Dari Mart (Junction City) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Plaid Pantry","https://www.plaidpantry.com","Oregon","","Regional convenience-store chain headquartered in Oregon; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://www.plaidpantry.com/contact/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Oregon). Plaid Pantry (Beaverton) – operates locations in Oregon and Washington Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","A-Plus","https://www.aplus.net","Pennsylvania","","Regional convenience-store chain headquartered in Pennsylvania; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://www.aplus.net/contact","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Pennsylvania). A-Plus (Philadelphia) – located at Sunoco gas stations Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Acme Express","","Pennsylvania","","Regional convenience-store chain headquartered in Pennsylvania; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Pennsylvania). Acme Express (Malvern) – Greater Philadelphia Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","GetGo","","Pennsylvania","","Regional convenience-store chain headquartered in Pennsylvania; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Pennsylvania). GetGo (Pittsburgh) – locations throughout western Pennsylvania, western Maryland, northern West Virginia, Ohio, and Indi Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Kwik Fill / Red Apple / Country Fair","","Pennsylvania","","Regional convenience-store chain headquartered in Pennsylvania; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Pennsylvania). Kwik Fill / Red Apple / Country Fair (Warren) – locations throughout central and western Pennsylvania, eastern Ohio, and Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Rutter's","https://www.rutter.com","Pennsylvania","","Regional convenience-store chain headquartered in Pennsylvania; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://www.rutter.com/get-a-demo","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Pennsylvania). Rutter's (York) – locations throughout central and eastern Pennsylvania Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Sheetz","https://sheetz.com","Pennsylvania","","Regional convenience-store chain headquartered in Pennsylvania; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://orders.sheetz.com/contact","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Pennsylvania). Sheetz (Altoona) – locations throughout Pennsylvania, Ohio, West Virginia, Maryland, Virginia, and North Carolina Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Tom's Convenience Store","","Pennsylvania","","Regional convenience-store chain headquartered in Pennsylvania; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Pennsylvania). Tom's Convenience Store (York) – locations throughout central Pennsylvania Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Turkey Hill Minit Markets","","Pennsylvania","","Regional convenience-store chain headquartered in Pennsylvania; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Pennsylvania). Turkey Hill Minit Markets (Lancaster) – locations throughout central and eastern Pennsylvania, central Ohio, and central Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Wawa","https://www.wawa.com","Pennsylvania","","Regional convenience-store chain headquartered in Pennsylvania; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Pennsylvania). Wawa (Wawa) – locations throughout eastern Pennsylvania, New Jersey, Delaware, eastern Maryland, eastern Virginia, and F Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","MAPCO Express","","Tennessee","","Regional convenience-store chain headquartered in Tennessee; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Tennessee). MAPCO Express (Brentwood) – a subsidiary of Majors Management LLC Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Pilot Flying J","","Tennessee","","Regional convenience-store chain headquartered in Tennessee; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Tennessee). Pilot Flying J (Knoxville) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Pilot Food Mart","","Tennessee","","Regional convenience-store chain headquartered in Tennessee; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Tennessee). Pilot Food Mart (Knoxville) Caveat: fuel-site c-stores frequently own their real estate."
